,trigger,word,pos,sess,sent_num,filename,len,freq,sess_id,prev_pos,next_pos,prev_freq,next_freq,prev_len,next_len,sent_ident
4813,5,it,PRON,sess_0,sent_248,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,2,6.96,session0_files0-11_triggers_processed.txt,VERB,ADV,6.26,6.36,3.0,4.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_248
4814,6,when,ADV,sess_0,sent_248,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,4,6.36,session0_files0-11_triggers_processed.txt,PRON,PRON,6.96,6.96,2.0,2.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_248
4815,7,it,PRON,sess_0,sent_248,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,2,6.96,session0_files0-11_triggers_processed.txt,ADV,VERB,6.36,5.31,4.0,5.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_248
4816,8,comes,VERB,sess_0,sent_248,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,5,5.31,session0_files0-11_triggers_processed.txt,PRON,ADP,6.96,6.36,2.0,3.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_248
4817,9,out,ADP,sess_0,sent_248,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,3,6.36,session0_files0-11_triggers_processed.txt,VERB,ADP,5.31,7.29,5.0,2.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_248
4818,10,in,ADP,sess_0,sent_248,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,2,7.29,session0_files0-11_triggers_processed.txt,ADP,PROPN,6.36,1.76,3.0,7.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_248
4819,11,febuary,PROPN,sess_0,sent_248,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,7,1.76,session0_files0-11_triggers_processed.txt,ADP,SENT_END,7.29,0.0,2.0,0.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_248
4822,1,rumor,NOUN,sess_0,sent_249,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,5,3.69,session0_files0-11_triggers_processed.txt,SENT_START,VERB,0.0,6.37,0.0,3.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_249
4823,2,has,VERB,sess_0,sent_249,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,3,6.37,session0_files0-11_triggers_processed.txt,NOUN,PROPN,3.69,4.16,5.0,3.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_249
4824,3,feb,PROPN,sess_0,sent_249,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,3,4.16,session0_files0-11_triggers_processed.txt,VERB,NUM,6.37,6.86,3.0,2.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_249
4825,4,05,NUM,sess_0,sent_249,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,2,6.86,session0_files0-11_triggers_processed.txt,PROPN,ADP,4.16,6.92,3.0,2.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_249
4826,5,on,ADP,sess_0,sent_249,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,2,6.92,session0_files0-11_triggers_processed.txt,NUM,DET,6.86,7.77,2.0,3.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_249
4827,6,the,DET,sess_0,sent_249,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,3,7.77,session0_files0-11_triggers_processed.txt,ADP,NOUN,6.92,2.51,2.0,8.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_249
4828,7,calender,NOUN,sess_0,sent_249,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,8,2.51,session0_files0-11_triggers_processed.txt,DET,SENT_END,7.77,0.0,3.0,0.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_249
4831,1,but,CCONJ,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,3,6.62,session0_files0-11_triggers_processed.txt,SENT_START,PRON,0.0,6.51,0.0,4.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4832,2,they,PRON,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,4,6.51,session0_files0-11_triggers_processed.txt,CCONJ,VERB,6.62,4.79,3.0,6.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4833,3,stated,VERB,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,6,4.79,session0_files0-11_triggers_processed.txt,PRON,SCONJ,6.51,7.02,4.0,4.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4834,4,that,SCONJ,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,4,7.02,session0_files0-11_triggers_processed.txt,VERB,PRON,4.79,6.51,6.0,4.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4835,5,they,PRON,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,4,6.51,session0_files0-11_triggers_processed.txt,SCONJ,AUX,7.02,6.45,4.0,4.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4836,6,will,AUX,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,4,6.45,session0_files0-11_triggers_processed.txt,PRON,VERB,6.51,5.91,4.0,4.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4837,7,take,VERB,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,4,5.91,session0_files0-11_triggers_processed.txt,AUX,ADV,6.45,6.79,4.0,2.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4838,8,as,ADV,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,2,6.79,session0_files0-11_triggers_processed.txt,VERB,ADV,5.91,5.81,4.0,4.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4839,9,long,ADV,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,4,5.81,session0_files0-11_triggers_processed.txt,ADV,SCONJ,6.79,6.79,2.0,2.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4840,10,as,SCONJ,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,2,6.79,session0_files0-11_triggers_processed.txt,ADV,PRON,5.81,6.96,4.0,2.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4841,11,it,PRON,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,2,6.96,session0_files0-11_triggers_processed.txt,SCONJ,VERB,6.79,5.16,2.0,5.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4842,12,takes,VERB,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,5,5.16,session0_files0-11_triggers_processed.txt,PRON,PART,6.96,7.44,2.0,2.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4843,13,to,PART,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,2,7.44,session0_files0-11_triggers_processed.txt,VERB,VERB,5.16,5.95,5.0,4.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4844,14,work,VERB,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,4,5.95,session0_files0-11_triggers_processed.txt,PART,ADP,7.44,6.36,2.0,3.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4845,15,out,ADP,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,3,6.36,session0_files0-11_triggers_processed.txt,VERB,DET,5.95,6.52,4.0,3.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4846,16,all,DET,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,3,6.52,session0_files0-11_triggers_processed.txt,ADP,DET,6.36,7.77,3.0,3.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4847,17,the,DET,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,3,7.77,session0_files0-11_triggers_processed.txt,DET,NOUN,6.52,3.96,3.0,4.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4848,18,bugs,NOUN,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,4,3.96,session0_files0-11_triggers_processed.txt,DET,ADV,7.77,6.5,3.0,2.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4849,19,so,ADV,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,2,6.5,session0_files0-11_triggers_processed.txt,NOUN,PRON,3.96,6.35,4.0,3.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4850,20,who,PRON,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,3,6.35,session0_files0-11_triggers_processed.txt,ADV,ADV,6.5,5.93,2.0,6.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4851,21,really,ADV,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,6,5.93,session0_files0-11_triggers_processed.txt,PRON,VERB,6.35,6.11,3.0,4.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4852,22,know,VERB,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,4,6.11,session0_files0-11_triggers_processed.txt,ADV,ADV,5.93,6.2,6.0,3.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4853,23,how,ADV,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,3,6.2,session0_files0-11_triggers_processed.txt,VERB,ADV,6.11,5.81,4.0,4.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4854,24,long,ADV,sess_0,sent_250,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,4,5.81,session0_files0-11_triggers_processed.txt,ADV,SENT_END,6.2,0.0,3.0,0.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_250
4857,1,as,ADV,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,2,6.79,session0_files0-11_triggers_processed.txt,SENT_START,ADV,0.0,5.51,0.0,3.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4858,2,far,ADV,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,3,5.51,session0_files0-11_triggers_processed.txt,ADV,ADP,6.79,6.79,2.0,2.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4859,3,as,ADP,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,2,6.79,session0_files0-11_triggers_processed.txt,ADV,X,5.51,4.94,3.0,3.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4860,4,pre,X,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,3,4.94,session0_files0-11_triggers_processed.txt,ADP,NOUN,6.79,5.51,2.0,5.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4861,5,order,NOUN,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,5,5.51,session0_files0-11_triggers_processed.txt,X,VERB,4.94,6.05,3.0,2.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4862,6,go,VERB,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,2,6.05,session0_files0-11_triggers_processed.txt,NOUN,ADP,5.51,7.44,5.0,2.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4863,7,to,ADP,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,2,7.44,session0_files0-11_triggers_processed.txt,VERB,CCONJ,6.05,7.41,2.0,3.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4864,8,and,CCONJ,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,3,7.41,session0_files0-11_triggers_processed.txt,ADP,PRON,7.44,6.51,2.0,4.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4865,9,they,PRON,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,4,6.51,session0_files0-11_triggers_processed.txt,CCONJ,VERB,7.41,6.7,3.0,4.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4866,10,have,VERB,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,4,6.7,session0_files0-11_triggers_processed.txt,PRON,DET,6.51,7.36,4.0,1.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4867,11,a,DET,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,1,7.36,session0_files0-11_triggers_processed.txt,VERB,NOUN,6.7,5.29,4.0,4.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4868,12,list,NOUN,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,4,5.29,session0_files0-11_triggers_processed.txt,DET,ADP,7.36,7.45,1.0,2.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4869,13,of,ADP,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,2,7.45,session0_files0-11_triggers_processed.txt,NOUN,ADJ,5.29,5.33,4.0,5.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4870,14,major,ADJ,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,5,5.33,session0_files0-11_triggers_processed.txt,ADP,NOUN,7.45,3.8,2.0,9.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4871,15,retailers,NOUN,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,9,3.8,session0_files0-11_triggers_processed.txt,ADJ,PRON,5.33,7.02,5.0,4.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4872,16,that,PRON,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,4,7.02,session0_files0-11_triggers_processed.txt,NOUN,VERB,3.8,4.92,9.0,5.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4873,17,carry,VERB,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,5,4.92,session0_files0-11_triggers_processed.txt,PRON,PRON,7.02,6.96,4.0,2.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4874,18,it,PRON,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,2,6.96,session0_files0-11_triggers_processed.txt,VERB,PRON,4.92,6.33,5.0,5.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4875,19,there,PRON,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,5,6.33,session0_files0-11_triggers_processed.txt,PRON,VERB,6.96,6.74,2.0,3.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4876,20,are,VERB,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,3,6.74,session0_files0-11_triggers_processed.txt,PRON,ADV,6.33,6.2,5.0,4.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4877,21,also,ADV,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,4,6.2,session0_files0-11_triggers_processed.txt,VERB,DET,6.74,7.36,3.0,1.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4878,22,a,DET,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,1,7.36,session0_files0-11_triggers_processed.txt,ADV,ADJ,6.2,5.57,4.0,3.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4879,23,few,ADJ,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,3,5.57,session0_files0-11_triggers_processed.txt,DET,NOUN,7.36,4.23,1.0,8.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4880,24,websites,NOUN,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,8,4.23,session0_files0-11_triggers_processed.txt,ADJ,PRON,5.57,7.02,3.0,4.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4881,25,that,PRON,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,4,7.02,session0_files0-11_triggers_processed.txt,NOUN,PRON,4.23,6.99,8.0,3.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4882,26,you,PRON,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,3,6.99,session0_files0-11_triggers_processed.txt,PRON,AUX,7.02,6.08,4.0,5.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4883,27,could,AUX,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,5,6.08,session0_files0-11_triggers_processed.txt,PRON,VERB,6.99,5.51,3.0,5.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4884,28,order,VERB,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,5,5.51,session0_files0-11_triggers_processed.txt,AUX,PRON,6.08,6.96,5.0,2.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4885,29,it,PRON,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,2,6.96,session0_files0-11_triggers_processed.txt,VERB,ADP,5.51,5.91,5.0,3.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4886,30,off,ADP,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,3,5.91,session0_files0-11_triggers_processed.txt,PRON,ADP,6.96,7.45,2.0,2.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4887,31,of,ADP,sess_0,sent_251,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,2,7.45,session0_files0-11_triggers_processed.txt,ADP,SENT_END,5.91,0.0,3.0,0.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_251
4890,1,and,CCONJ,sess_0,sent_252,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,3,7.41,session0_files0-11_triggers_processed.txt,SENT_START,DET,0.0,7.36,0.0,1.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_252
4891,2,a,DET,sess_0,sent_252,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,1,7.36,session0_files0-11_triggers_processed.txt,CCONJ,ADJ,7.41,6.12,3.0,4.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_252
4892,3,good,ADJ,sess_0,sent_252,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,4,6.12,session0_files0-11_triggers_processed.txt,DET,NOUN,7.36,5.31,1.0,6.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_252
4893,4,reason,NOUN,sess_0,sent_252,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,6,5.31,session0_files0-11_triggers_processed.txt,ADJ,SCONJ,6.12,7.01,4.0,3.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_252
4894,5,for,SCONJ,sess_0,sent_252,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,3,7.01,session0_files0-11_triggers_processed.txt,NOUN,VERB,5.31,5.04,6.0,8.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_252
4895,6,starting,VERB,sess_0,sent_252,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,8,5.04,session0_files0-11_triggers_processed.txt,SCONJ,DET,7.01,6.8,3.0,4.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_252
4896,7,this,DET,sess_0,sent_252,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,4,6.8,session0_files0-11_triggers_processed.txt,VERB,NOUN,5.04,5.6,8.0,5.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_252
4897,8,group,NOUN,sess_0,sent_252,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt,5,5.6,session0_files0-11_triggers_processed.txt,DET,NOUN,6.8,2.8,4.0,9.0,sess_0_newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500.txt_sent_252
